wade sometimes in marshes 640
were generally in harmony 102
were generally in support 144
were generally in sympathy 358
were generally of foreign 43
were generally of inferior 164
were generally of limited 102
were generally of shorter 48
were generally of similar 62
were generally of smaller 79
were generally of superior 88
were generally so arranged 140
were generally the enemies 56
were generally the following 149
were generally the greatest 129
were generally the highest 169
were generally the largest 220
were generally the members 78
were generally the objects 75
were generally the offspring 94
were generally the outcome 104
were generally the poorest 172
were generally the product 167
were generally the results 43
were generally the reverse 191
were generally the richest 40
were generally the smaller 54
were generally the subject 221
were generally the victims 132
were generally the victors 125
were generally to prevail 101
were generated as follows 443
were generated by analyzing 61
were generated by averaging 116
were generated by combining 188
were generated by comparing 62
were generated by computing 74
were generated by digesting 45
were generated by examining 45
were generated by foreign 41
were generated by increasing 75
were generated by injecting 115
were generated by inserting 115
were generated by private 56
were generated by repeated 43
were generated by replacing 79
were generated by selecting 88
were generated by several 121
were generated in rabbits 98
were generated to compare 66
were generated to examine 88
were generated to explain 73
were generated to produce 57
were generated to provide 91
were generated to reflect 78
were generated to support 61
were gentlemen of ancient 44
were gentlemen of culture 47
were gentlemen of fortune 87
were gentlemen of leisure 248
were gentlemen of position 45
were gentlemen of quality 122
were governors of virginia 46
were gradually to acquire 44
were gradually to develop 60
were gradually to improve 44
were gradually to increase 52
were gradually to replace 95
were graduated at harvard 307
were graduates of british 153
were graduates of catholic 111
were graduates of college 119
were graduates of columbia 80
were graduates of diploma 114
were graduates of european 95
were graduates of foreign 239
were graduates of harvard 1310
were graduates of liberal 89
were graduates of medical 148
were graduates of oberlin 178
were graduates of private 125
were graduates of schools 163
were graduates of teachers 65
were graduates of trinity 122
were graduates of western 44
were graduates of williams 49
were gratified at receiving 83
were gratified by observing 85
were gratified by receiving 92
were gratified to observe 235
were gratified to receive 161
were guiltless or inglorious 53
were harnessed to chariots 45
were harnessed to produce 97
were harnessed to provide 133
were harvested by filtering 45
were harvested by hunters 45
were harvested by machine 56
were harvested in october 115
were harvested on october 123
were harvested the following 111
were harvested to provide 41
were henceforth to confine 59
were henceforth to control 43
were henceforth to receive 232
were historians in previous 42
were honorable to himself 63
were horrified by reports 58
were horrified to observe 98
were horrified to witness 57
were identical as regards 137
were identical by descent 55
were identical in content 804
were identical in essence 121
were identical in everything 50
were identical in function 71
were identical in general 79
were identical in language 94
were identical in pattern 68
were identical in purpose 83
were identical in quality 121
were identical in respect 95
were identical or closely 71
were identical or similar 357
were identical to adapter 42
were identical to illegal 77
were identical to previous 64
were imitations of ancient 45
were imitations of foreign 64
were immigrating to america 102
were immunized by injecting 72
were impatient of control 380
were impatient of everything 44
were impatient to achieve 44
were impatient to acquire 101
were impatient to advance 100
were impatient to destroy 311
