waged open and unremitting 71
whose reading and meditation 105
whose rest was disturbed 87
whose rise and character 95
whose robe and ornaments 270
whose role and influence 190
whose role was described 68
whose role was discussed 56
whose role was primarily 142
whose roof had collapsed 91
whose roof has collapsed 52
whose roof was supported 642
whose rows are identical 62
whose sale was forbidden 40
whose seats are contested 167
whose seats are purchased 74
whose seats are scattered 58
whose ship had foundered 141
whose shop this commodity 65
whose sign and magnitude 157
whose sins are destroyed 152
whose size and appearance 139
whose size and brilliancy 45
whose size and character 71
whose size and diversity 63
whose size and frequency 42
whose size and influence 150
whose size and population 187
whose size and resources 77
whose size and structure 357
whose size was estimated 42
whose skin had furnished 59
whose sole and exclusive 98
whose sons and daughters 3268
whose sons and grandsons 510
whose stead was appointed 71
whose suit this gentleman 47
whose sway was precarious 84
whose sway was thenceforth 60
whose tact and diplomacy 55
whose tact and discretion 42
whose tact and knowledge 51
whose tail was amputated 52
whose task was primarily 62
whose tears and entreaties 116
whose text was published 78
whose theory was developed 49
whose thigh was shattered 61
whose time and expertise 46
whose time and resources 80
whose time for departure 103
whose timing and magnitude 95
whose tomb was destroyed 43
whose tops are decorated 91
whose trial and conviction 68
whose truth and certainty 48
whose truth and eloquence 41
whose truth and falsehood 41
whose truth was confirmed 56
whose union was confirmed 49
whose vast and intricate 47
whose very art consisted 51
whose view was presented 63
whose vote and influence 334
whose vote was challenged 77
whose vote was necessary 189
whose ways and interests 84
whose ways are altogether 117
whose ways are blameless 209
whose ways are different 390
whose ways are mysterious 126
whose ways are wonderful 60
whose wealth and character 62
whose wealth and fertility 45
whose wealth and influence 1388
whose wealth and political 197
whose wealth and population 138
whose wealth and privilege 46
whose wealth and reputation 45
whose wealth and resources 111
whose wealth was estimated 196
whose wealth was inherited 89
whose wealth was legendary 64
whose wealth was permanent 95
whose wealth was primarily 42
whose wealth was proverbial 106
whose wife and daughters 544
whose wife had abandoned 63
whose wife had alienated 44
whose wife had committed 195
whose wife had inherited 101
whose wife had presented 57
whose wife had previously 50
whose wife had recovered 89
whose wife has committed 153
whose wife has conceived 74
whose wife she sometimes 50
whose wife was childless 97
whose wife was convinced 42
whose wife was descended 53
whose wife was suspected 88
whose wife was unfaithful 189
whose will and character 88
whose will and directions 48
whose will and interests 176
whose will and permission 40
whose will was expressed 132
whose wits are sharpened 145
whose word his ministers 48
whose word was accounted 88
whose word was respected 44
whose work and character 163
whose work and dedication 72
whose work and influence 1080
whose work and interests 239
whose work and knowledge 46
whose work and reputation 156
whose work and sacrifice 150
whose work had attracted 150
whose work had impressed 87
whose work had previously 184
whose work has addressed 43
whose work has attracted 370
whose work has benefited 63
whose work has challenged 49
whose work has commanded 41
whose work has continued 131
whose work has developed 92
whose work has dominated 50
whose work has generally 63
whose work has generated 45
