waft incense for me 63
were parties for the 117
were parties going on 161
were parties with the 75
were passive and the 72
were patched and the 102
were patched with the 48
were patient with me 713
were patient with my 281
were patient with the 207
were patient with us 109
were payable and the 44
were payable for the 308
were payable out of 1182
were payment for the 127
were peaceable may be 43
were peaceful and he 43
were peaceful and the 288
were peaceful but the 50
were peaceful for the 81
were peasants and he 50
were peasants and the 159
were peasants going to 51
were peculiar and the 70
were pensions for the 47
were perched low on 45
were perched near the 72
were perched two or 107
were perfect all the 89
were perfect and as 41
were perfect and he 129
were perfect and if 119
were perfect and in 66
were perfect and no 51
were perfect and the 740
were perfect and we 75
were perfect but the 45
were perfect for an 111
were perfect for it 85
were perfect for me 200
were perfect for my 146
were perfect for the 2246
were perfect for us 87
were perfect with the 105
were perhaps all of 50
were perhaps all the 265
were perhaps but the 40
were perhaps due in 77
were perhaps due to 836
were perhaps for the 202
were perhaps going to 246
were perhaps led to 67
were perhaps men of 47
were perhaps not an 52
were perhaps not as 3646
were perhaps not at 66
were perhaps not in 267
were perhaps not of 177
were perhaps not on 42
were perhaps not so 4987
were perhaps not the 1040
were perhaps not to 223
were perhaps one in 50
were perhaps one of 489
were perhaps one or 165
were perhaps out of 121
were perhaps six of 45
were perhaps six or 186
were perhaps ten of 63
were perhaps ten or 267
were perhaps ten to 72
were perhaps two of 177
were perhaps two or 557
were perhaps with the 53
were perishing and the 72
were perishing for the 161
were perishing with the 100
were persons not to 107
were persons who by 54
were persons who in 136
were persons with an 49
were persons with no 85
were persons with the 93
were perused with an 99
were perused with the 109
were pestering him to 90
were picturing him as 84
were pierced and the 258
were pierced for me 45
were pierced for the 206
were pierced for us 85
were pierced near the 49
were pierced with an 108
were pierced with the 564
were pinched and the 47
were pinched out of 68
were pinched with the 83
were pioneers and the 83
were pioneers for the 52
were pitched and the 471
were pitched and we 45
were pitched for the 701
were pitched for us 60
were pitched near the 521
were pitched near to 124
were pitched out of 380
were pitched with the 46
were pivotal for the 257
were plagued with an 143
were plagued with the 835
were plainer than the 54
were plainly due to 152
were plainly for the 47
were plainly going to 117
were plainly men of 56
were plainly not in 94
were plainly not of 117
were plainly not the 135
were plainly not to 43
were plainly out of 215
were plainly owing to 365
were plainly with the 88
were planned and in 226
were planned and it 41
were planned and the 606
were planned and to 48
were planned but the 76
were planned far in 44
were planned for an 120
were planned for at 49
were planned for by 109
were planned for in 259
were planned for it 75
were planned for me 53
were planned for the 8376
were planned for us 85
were planned long in 73
were planned not to 44
were planned out by 54
were planned out in 83
were planned using the 80
were planned with an 247
were planned with the 1391
were planted all the 53
were planted and as 41
were planted and by 49
were planted and in 163
were planted and it 56
were planted and the 1425
were planted both in 64
were planted but the 40
were planted each on 65
were planted for the 1232
were planted near the 815
were planted out as 178
were planted out at 139
were planted out by 68
were planted out in 1043
were planted out of 120
were planted out on 208
were planted out to 63
were planted with an 139
were planted with it 250
were planted with my 61
were planted with no 86
were planted with tea 76
were planted with the 1723
were plastic and the 43
were playthings for the 57
were pleasant and he 63
were pleasant and the 207
were pleasant for the 96
were pleasant things to 131
were pleasant with the 41
were pledged and the 98
were pledged for the 1171
were pledged not to 1497
were pledged with the 171
were pledges for the 153
were pledges that the 59
were plotted and the 652
were plotted for the 1398
were plotted out in 82
were plotted out on 80
were plotted using an 41
were plotted using the 631
were plotted with an 61
were plotted with the 652
were plucked and the 86
were plucked for the 53
were plucked off by 54
were plucked off the 119
were plucked one by 49
were plucked out by 238
