wading pools filled with 46
were sitting behind him 264
were sitting behind them 98
were sitting beside each 421
were sitting beside her 417
were sitting beside him 602
were sitting beside his 78
were sitting beside one 99
were sitting beside our 40
were sitting beside them 202
were sitting beside you 106
were sitting drinking and 40
were sitting drinking our 42
were sitting inside and 47
were sitting inside his 46
were sitting silent and 111
were sixty killed and 50
were slain around him 79
were slain before her 58
were slain before him 62
were slain before his 479
were slain before they 465
were slain before this 56
were slain except one 116
were slain merely for 44
were slain without any 139
were slave owners and 281
were slave owners who 124
were slave states and 84
were slave states that 117
were sliding around her 50
were small enough and 422
were small enough for 1402
were small enough not 227
were small enough that 2350
were small except for 125
were small groups and 81
were small groups that 131
were small groups who 106
were small groups with 62
were small houses and 82
were small houses with 65
were small prices for 51
were small stones and 51
were small tables and 139
were small tables with 107
were smart enough and 288
were smart enough for 75
were smart enough not 1024
were smiling behind his 58
were smoking cigars and 329
were smooth enough for 67
were smooth except for 76
were sneaking around and 43
were soaring higher and 43
were soaring higher yet 97
were social events and 59
were social events for 40
were social events that 114
were social forces that 47
were social groups that 40
were social reasons for 107
were social reform and 48
were solid enough and 83
were solid enough for 141
were solid reasons for 589
were solid reasons why 83
were sorry enough for 103
were sorry enough that 41
were sound asleep all 51
were sound asleep and 609
were sound asleep one 48
were sound asleep with 70
were sound enough and 88
were sound enough for 103
were sound reasons for 1869
were sound reasons why 273
were speaking english all 203
were speaking english and 166
were speaking english with 58
were speaking french and 108
