wan declining green to 216
was thirteen hours in 70
was thirteen miles in 93
was thirteen miles to 83
was thirteen months in 85
was thirteen months of 43
was thirteen times as 389
was thirteen times the 115
was thirteen until he 65
was threatening again to 60
was thrilled about it 248
was thrilled about my 67
was thrilled about the 816
was thrilled again by 51
was thrilled within me 91
was thursday night at 48
was thwarted after the 43
was thwarted first by 58
was tightly bound by 193
was tightly bound in 367
was tightly bound to 905
was tightly bound up 701
was tightly laced in 121
was tightly sealed by 48
was tightly sealed in 107
was tinkering under the 41
was titular abbot of 48
was titular chief of 72
was titular leader of 121
was titular ruler of 47
was titular saint of 45
was together again at 63
was together again in 81
was totally alien to 3406
was totally alone in 360
was totally alone on 46
was totally aware of 1158
was totally based on 326
was totally blind as 47
was totally blind at 92
was totally blind by 136
was totally blind in 449
was totally blind to 542
was totally bored by 40
was totally bound to 52
was totally bound up 95
was totally cured of 45
was totally dried up 41
was totally empty of 94
was totally fixed on 135
was totally geared to 78
was totally given to 94
was totally given up 121
was totally happy to 53
was totally inept at 97
was totally inept in 42
was totally lacking in 8027
was totally lacking on 45
was totally lacking the 42
was totally loyal to 601
was totally missing in 132
was totally owned by 117
was totally ruled by 47
was totally taken by 511
was totally taken in 303
was totally taken up 254
was totally thrown by 70
was totally tuned in 49
was totally under the 845
was totally unfit to 1348
was totally upset by 55
was totally wanting in 564
was totally willing to 117
was totally within the 199
was tottering about the 143
was tottering under the 464
was touched again by 134
was touched either by 50
was touched under the 57
was towards evening as 91
was towards evening of 88
was towards evening on 53
was towards getting the 69
was trained after the 67
was trained based on 49
was trained first as 207
was trained first at 59
was trained first by 63
was trained first in 108
was trained first to 42
was trained never to 141
was trained under the 764
was trained until he 61
was trained until it 57
was trained until the 92
was trained within the 108
was trampling round my 41
was trapped above the 69
was trapped again in 84
was trapped alone in 50
was trapped below the 74
was trapped beneath it 110
was trapped beneath the 556
was trapped under an 44
was trapped under it 93
was trapped under the 1196
was trapped until the 69
was trapped where he 43
was trapped within an 51
was trapped within it 71
was trapped within the 818
was traveling about in 113
was traveling about the 513
was traveling about to 62
was traveling alone in 249
was traveling alone on 137
was traveling alone or 77
was traveling alone to 107
was traveling close to 82
was traveling under an 383
was traveling under my 62
was traveling under the 492
was traveling within the 65
was trebled under the 46
was trembling beneath the 148
was trembling under me 52
was trembling under my 52
was trembling under the 662
was trimmed after the 42
was trimmed close to 129
was trodden beneath the 163
was trodden under the 143
was trouble about it 121
was trouble about the 782
was trouble again at 57
was trouble again in 171
was trouble brewing at 103
was trouble brewing in 505
was trouble brewing on 158
was trouble getting the 62
was trouble waiting to 92
was trouble within me 53
was trouble within the 134
was troubling about the 110
was trusted alike by 49
was trustee under the 87
was truthful about the 87
was tumbled about in 70
was turmoil within the 49
was twisted about by 50
was twisted about it 242
was twisted about the 162
was twisted round in 69
was twisted round it 78
was twisted round my 86
was twisted round so 46
was twisted round the 565
was twisted under the 83
was twisted until it 76
was twisted until the 80
was twitted about the 100
was typhoid fever in 50
was typical under the 53
was typical until the 60
was unaware about the 66
was unaware either of 58
was unaware until he 84
was unaware until it 43
was unaware until my 79
was unaware until the 133
was unearthed after the 46
was unearthed beneath the 64
was unearthed under the 55
was uneasily aware of 993
was unfolding right in 59
was unfolding under the 64
was unfolding within the 102
was unhappy about an 51
was unhappy about it 1954
was unhappy about me 44
was unhappy about my 283
was unhappy about the 8309
was unhappy alike in 42
was unhappy under the 156
was unhappy until he 139
was unhappy where the 97
was unified under the 1255
was uniform within the 94
was unknown about the 127
was unknown alike to 111
was unknown could be 42
was unknown either in 123
was unknown either to 272
was unknown since the 90
was unknown under the 315
was unknown until he 96
was unknown until it 492
was unknown until the 3083
was unknown where the 59
was unknown within the 143
was unknown would be 42
was unloading cases of 52
was unmoved alike by 60
was unmoved either by 99
was unpacking boxes of 42
was unusual about it 203
was unusual about the 1937
was unusual delay in 59
was unusual given the 96
was unusual since he 109
was unusual since it 170
was unusual since the 209
was unusual under the 55
was unusual until the 45
was unusual within the 125
was unwilling again to 126
was unwilling either to 1093
was unwilling fully to 50
was unwilling longer to 112
was unworthy alike of 49
was unworthy either of 65
was updated after the 93
was updated again in 64
was updated based on 70
was uptight about it 77
was uptight about the 106
was useless after the 132
was useless again to 50
was useless denying it 54
was useless either to 100
was useless longer to 170
was useless since he 51
was useless since it 111
was useless since the 202
was useless talking to 189
was useless thinking of 52
was useless under the 97
was useless until he 61
was useless until it 63
was useless until the 184
was useless while the 47
was ushered under the 51
was usually about an 85
was usually about as 310
was usually about the 714
was usually about to 50
was usually above the 200
was usually acted in 44
was usually added as 97
was usually added at 86
was usually added in 77
was usually added the 57
was usually added to 692
was usually adept at 83
was usually after he 69
was usually after the 259
was usually after we 51
was usually aided by 112
was usually aimed at 385
was usually alone in 179
