wag has recorded in 41
was that embodied by 47
was that embodied in 677
was that embraced by 70
was that embraced in 50
was that emphasis on 95
was that employed at 43
was that employed by 1049
was that employed in 417
was that employed to 56
was that empowering the 48
was that enforced by 78
was that entitled the 106
was that equality of 150
was that espoused by 96
was that everyone at 162
was that everyone he 48
was that everyone in 1340
was that everyone is 157
was that everyone of 105
was that everyone on 140
was that evidence of 396
was that evidence to 70
was that evolution is 97
was that exclusion of 56
was that executed by 79
was that executed in 41
was that exercise of 51
was that expansion of 137
was that expected of 89
was that exposure of 89
was that exposure to 546
was that extended by 43
was that extended to 47
was that extension of 70
was that families in 69
was that families of 82
was that followed by 869
was that followed in 375
was that followed me 52
was that followed the 61
was that forbidding the 96
was that foretold by 44
was that formation of 91
was that formerly the 79
was that fostered by 52
was that fragment of 52
was that fullness of 41
was that goodness is 45
was that happened at 122
was that happened in 242
was that happened on 75
was that happened to 1061
was that hardness of 43
was that heredity is 42
was that hindered me 75
was that hindered the 66
was that horrible thing 58
was that humanity is 88
was that humility of 47
was that hundreds of 1612
was that impelled me 63
was that impelled the 74
was that implicit in 81
was that inasmuch as 1296
was that incident at 44
was that incident in 112
was that incident of 106
was that incident to 89
was that inclined me 40
was that included in 237
was that inclusion of 109
was that increases in 445
was that incurred by 71
was that industry in 54
was that inflation in 56
was that inflation is 64
was that inherent in 120
was that initially the 177
was that initiated by 471
was that initiated in 68
was that initiated the 58
was that injection of 45
was that insisted on 58
was that inspired by 190
was that inspired the 128
was that instinct of 47
was that intended by 191
was that intended to 193
was that interest in 296
was that interest is 55
was that interest on 101
was that interval of 95
was that invented by 753
was that invented in 56
was that invented it 49
was that invented the 125
was that involved in 628
was that launched by 210
was that launched in 61
was that liability of 98
was that majority of 158
was that managers in 58
was that managers of 99
was that mattered to 47
was that memories of 81
was that mentioned by 278
was that mentioned in 439
was that metaphor is 51
was that minister to 63
was that morality is 102
was that movement in 59
was that movement of 148
was that mutations in 50
was that mythology of 50
was that normally the 95
was that observed at 45
was that observed by 281
was that observed in 171
was that observed on 41
was that obtained at 63
was that obtained by 632
was that obtained in 190
was that obtained on 42
was that obviously the 44
was that occupied by 1186
was that occupied the 89
was that occurred to 75
was that officers in 89
was that officers of 137
was that officials in 120
was that officials of 150
was that operated by 231
was that opposite the 55
was that opposite to 96
was that otherwise he 49
was that otherwise it 56
was that otherwise the 232
was that outburst of 56
was that outlined by 210
was that outlined in 220
was that overcame us 127
was that overthrew the 98
was that patented by 183
was that patented in 56
was that patience in 65
was that patients in 189
was that patterns of 208
was that payments to 47
was that permitting the 97
was that pertaining to 583
was that phantoms of 47
was that pictures of 56
was that pioneered by 95
was that policies of 51
was that politics in 109
was that politics is 130
was that portrait of 145
was that positions of 60
was that possible if 87
was that possible in 133
was that possible to 43
was that possibly he 41
was that possibly the 155
was that practice in 58
was that prepared by 731
was that prepared in 71
was that prepared the 56
was that presence of 65
was that presided so 50
was that pressure of 85
was that pressure on 97
was that pressure to 56
was that prevailing at 44
was that prevailing in 113
was that probably it 48
was that probably the 238
was that problems in 44
was that problems of 209
was that produced by 1791
was that produced in 669
was that produced it 76
was that produced on 112
was that produced the 327
was that progress in 221
was that progress is 51
was that progress on 43
was that promised to 66
was that promoted by 168
was that promotion of 50
was that prompted me 152
was that prompted the 273
was that property in 123
was that property is 59
was that property of 65
was that proposed by 2567
was that proposed in 207
was that proposed to 82
was that protecting the 42
was that provided by 3338
was that provided in 179
was that provided the 172
was that provision of 144
was that provoked by 70
was that provoked the 157
was that purchase of 45
was that pursuant to 70
was that quantity of 90
was that questions of 280
was that received at 47
was that received by 245
was that received in 80
was that received the 59
was that recently the 49
was that recorded by 285
was that recorded in 266
was that recourse to 71
was that recovery of 56
was that reduction in 69
was that reduction of 142
was that referred to 500
was that regulating the 46
was that rejection of 85
was that relations of 44
was that relative to 338
was that remnants of 59
was that rendered by 240
was that rendered in 111
was that rendered it 44
was that rendered the 118
was that reported by 1419
was that reported in 497
was that required by 141
was that required of 50
was that required to 328
was that resorted to 79
was that respecting the 303
was that response to 62
was that resulted in 88
was that retention of 69
was that revolted me 42
was that salvation is 105
was that sebastian of 109
was that security of 44
was that segments of 43
was that selected by 95
was that selection of 89
was that sensation is 40
was that sensation of 127
was that sentence of 52
was that separating the 87
was that shortage of 46
was that sketched by 42
was that soldiers in 45
was that solutions to 48
was that somebody in 185
was that sometime in 235
was that strangest of 107
was that students at 130
was that students be 106
was that students do 70
was that students in 518
was that students of 254
was that subjects in 309
was that subjects of 50
was that suddenly he 158
was that suddenly it 72
was that suddenly the 226
was that suffered by 256
was that suffered in 41
was that supplied by 540
was that supplied the 48
was that supplied to 59
was that supplies of 130
was that supposed to 4541
was that survival of 68
was that tendency to 61
was that terrible thing 71
was that thereafter the 148
was that thousands of 2438
was that tradition of 57
was that transfer of 122
was that treatment of 128
was that troubled me 98
was that troubled the 49
