waged deadly strife with 69
which quite amazed mean 69
which quite changed his 69
which quite changed our 63
which quite clearly are 55
which quite clearly can 55
which quite clearly had 69
which quite clearly has 42
which quite clearly was 74
which quite likely was 48
which raced through her 85
which raced through his 103
which races middle and 50
which races through all 66
which racial groups are 93
which racial issues are 66
which raged around and 58
which raged around her 142
which raged around him 632
which raged around his 80
which raged around them 277
which raged around this 88
which raged through all 77
which raise issues that 111
which raise output per 72
which raise prices and 102
which ralph always had 53
which ranged through all 47
which ranges through all 107
which ranks higher than 242
which ranks number one 51
which rapid changes are 143
which rates should not 114
which rather amused him 63
which rather angered than 62
