waged jihad against the 57
which might cripple the 147
which might crudely be 56
which might curtail the 127
which might deceive the 300
which might declare the 41
which might decrease the 447
which might deflect the 147
which might degrade the 173
which might delight the 74
which might deliver the 92
which might deplete the 60
which might depress the 146
which might deprive it 155
which might deprive me 51
which might deprive the 687
which might descend on 62
which might descend to 131
which might deserve in 46
which might deserve the 390
which might deserve to 238
which might destroy it 348
which might destroy or 216
which might destroy the 2529
which might destroy us 86
which might develop an 44
which might develop as 326
which might develop at 80
which might develop if 229
which might develop in 1812
which might develop on 91
which might develop the 143
which might develop to 80
which might devolve on 87
which might dictate the 113
which might disgust the 57
which might display the 51
which might dispose of 90
which might dispose the 108
which might dispute the 104
which might disrupt or 47
which might disrupt the 1026
which might distort or 68
which might distort the 687
which might disturb it 232
which might disturb my 57
which might disturb or 124
which might disturb the 4498
which might disturb us 52
which might eclipse the 192
which might elevate the 89
which might embrace in 74
which might embrace the 161
which might embroil the 163
which might endanger an 49
which might endanger it 227
which might endanger my 46
which might endanger or 272
which might endanger the 8409
which might enhance or 116
which might enhance the 1094
which might enlarge the 179
which might enliven the 80
which might ensnare the 68
which might entangle it 220
which might entangle the 86
which might entangle us 281
which might entitle it 144
which might entitle me 54
which might entitle the 152
which might equally be 1195
which might examine the 51
which might exclude the 158
which might exhaust the 165
which might exhibit the 44
which might explain an 84
which might explain at 52
which might explain in 166
which might explain it 294
which might explain my 83
which might explain or 251
which might explain the 10620
which might explain to 79
which might explode at 360
which might explode in 100
which might explode the 42
which might explore the 44
which might express the 388
which might falsify the 89
which might fatigue the 93
which might feasibly be 79
