wafer nor cup . 49
we met you ! 1006
we nab him . 41
we near him ! 104
we not act ? 80
we not add ? 209
we not all ? 84
we not arm ? 49
we not cry ? 70
we not die ? 2589
we not fear . 197
we not fly ? 62
we not going ? 97
we not hear ? 90
we not lie ? 56
we not men ? 1461
we not one ? 233
we not pay ? 103
we not say . 701
we not see . 326
we not try ? 107
we not win ? 51
we now act . 54
we now are ! 8929
we now ask . 117
we now bear . 71
we now can . 209
we now deal . 149
we now did . 70
we now die . 51
we now fear . 69
we now fee . 55
we now fig . 49
we now get . 181
we now had . 381
we now hear . 284
we now lay . 111
we now lead ! 177
we now lie . 73
we now met . 50
we now owe . 45
we now own . 203
we now pay . 326
we now read . 470
we now reap . 50
we now rum . 93
we now sat . 135
we now saw . 274
we now say . 685
we now see ! 6293
we now sit . 301
we now tum . 274
we now use . 2750
we now wear . 218
we opt for . 92
we owe all . 200
we owe god . 207
we owe her ! 655
we owe him ! 2655
we owe now ? 70
we owe that ? 46
we owe thee . 49
we owe them ! 2798
we owe this . 103
we owe you ! 2837
we own him . 92
we own them . 316
we own you . 83
we pay for ! 1679
we pay her . 184
we pay him . 644
we pay now . 121
we pay out . 111
we pay them . 1119
we pay with ? 47
we pay you . 512
we pet him ? 46
we put fig . 44
we put her . 402
we put him . 786
we put off . 231
we put out . 819
we put that ? 81
we put them . 1985
we put things . 56
we put this ? 198
we put you ? 86
we ran off . 202
we ran out . 669
we ran them . 55
we ran too . 66
we rang off . 233
we read all . 48
we read him . 776
we read not . 40
we read now . 128
we read rom . 50
we read that . 177
we read them . 3067
we read this . 320
we read ver . 54
we read you . 157
we rob you ? 312
we run off . 65
we run out . 631
we run them . 168
we run things . 103
we sang them . 66
we sat out . 45
we saw all . 43
we saw any . 88
we saw fit . 1322
we saw god . 63
we saw her ! 2669
we saw him ! 6197
we saw how . 41
we saw not . 196
we saw now . 87
we saw one . 775
we saw that . 366
we saw them ! 5987
we saw then . 103
we saw things . 89
we saw this . 139
we saw why . 232
we saw you ! 1914
we say all . 161
we say god . 55
we say goes . 194
we say not . 97
we say now . 1023
we say that . 1808
we say them . 620
we say then ? 6281
we say things . 199
we say this . 2940
we say too . 58
we say why ? 43
we say yes . 543
we see all . 101
we see any . 101
we see both . 86
we see death . 72
we see fig . 252
we see fit ! 5313
we see god . 1661
we see her ! 2975
we see him ! 7838
we see how . 85
we see mme . 43
we see not ! 1017
we see now ! 3381
we see one ! 2813
we see red . 194
we see that . 1155
we see thee ! 319
we see them ! 14772
we see then ? 167
we see things . 2130
we see this ! 961
we see why . 445
we see with . 139
we see you ! 2973
we set fig . 69
we set off ! 9114
we set out ! 16164
we set them . 316
we sin not . 146
we sit now . 117
we sit with . 229
we sue for . 61
we sue them ? 57
we that bad ? 105
we that way ? 43
we then did . 150
we then had ! 816
we then sat . 44
we then saw . 108
we then say ? 316
we then see ? 58
we they are . 64
we this way . 282
we thus met ? 47
we too die . 53
we too old ? 50
we top that ? 43
we try for . 44
we try him . 153
we try now ? 120
we try one ? 44
we try that . 520
we try them . 340
we try this . 563
we two are ! 254
we two had . 50
we two met . 205
we use are . 103
we use both . 239
we use eqn . 197
we use eqs . 1642
we use fig . 554
we use her ? 50
we use him . 249
we use now . 1170
we use one . 53
we use that . 437
we use them ! 9774
we use then ? 72
we use this . 371
we use two . 53
we use you . 73
we using them ? 105
we vex her . 73
we was dead . 70
we was doing . 215
we was going . 292
we was hid . 98
we was not . 231
we was off . 85
we was out . 98
we was using . 68
we wear now . 58
we wear out . 55
we wear them . 423
we who are . 45
we win out . 84
we win them . 55
we with all . 160
we with god . 190
we with her . 217
we with him . 1514
we with them . 1786
we with you . 205
we won out . 166
we won that . 62
we won them . 47
we wot not . 41
we yet are . 47
weak all day . 137
weak and bad . 306
weak and die . 352
weak and dim . 153
weak and dry . 63
weak and dying . 236
weak and few . 155
weak and hot . 51
weak and ill . 3407
weak and lax . 55
weak and lean . 103
weak and low . 732
weak and mean . 147
weak and old . 725
weak and sad . 259
weak and shy . 79
weak and thin . 1642
weak and wan . 108
weak and wet . 41
weak can not . 41
weak for her . 49
weak for him . 184
weak for that ! 911
weak for them . 84
weak for this . 129
weak for use . 53
weak for you . 96
weak men are . 94
weak old age . 160
weak old man ! 948
weak old men . 47
weak she was ! 589
weak that day . 65
weak that way . 76
weak they are ! 381
weak this year . 103
weak was law . 119
weak with age . 351
weak with fear . 803
weak with her . 40
weak with him . 108
weak with joy . 143
weak with them . 50
weak you are ! 461
weaken and die . 971
weaken and sag . 42
weaken and tear . 55
weaken them all . 42
weaken them both . 44
weaken with age . 287
weakening his own . 43
weakening with age . 90
weakens them all . 67
weakens with age . 388
weaker and die . 74
weaker each day . 590
weaker each year . 71
weaker for that . 217
weaker than him . 218
weaker than his . 107
weaker than man . 284
weaker than men . 1185
weaker than now . 52
weaker than she . 162
weaker than that . 161
weaker than them . 113
weaker than they . 591
weaker than this . 321
weaker than you . 717
weaker they are . 173
weaker with age . 271
weaker with use . 59
weakling you are ! 81
weakly and ill . 41
wealth and age . 236
wealth and all . 74
wealth and art . 225
wealth and death . 62
wealth and ease . 1034
wealth and joy . 166
wealth and men . 72
wealth and sex . 160
wealth and war . 104
wealth and wit . 46
wealth can bring . 253
wealth can buy . 482
wealth can not . 74
wealth did not . 47
wealth does not . 77
wealth each year . 159
wealth for all . 852
wealth for her . 89
wealth for him . 327
wealth for long . 60
wealth for man . 49
wealth for them . 468
wealth for you . 272
wealth his own . 186
wealth per head . 211
wealth that way . 60
wealth they had . 240
wealth was his . 89
wealth was not . 45
wealth with her . 194
wealth with him . 522
wealth with them . 1148
wealth with you . 221
wealthy and dead . 196
wealthy man now . 103
wealthy oil man . 51
wealthy old man . 165
wealthy old men . 51
wealthy one day . 61
wealthy she was . 54
wealthy than they . 41
wealthy they are . 157
wealthy you are . 130
weapon and ran . 44
weapon for him . 165
weapon for that . 68
weapon for them . 166
weapon for use . 54
weapon for war . 101
weapon for you . 175
weapon she had . 332
weapon than that . 51
weapon than this . 51
weapon that day . 47
weapon they had . 376
weapon was fear . 58
weapon with her . 132
weapon with him . 811
weapon with them . 176
weapon with you . 322
weapons and aid . 45
weapons and all . 115
weapons and death . 56
weapons and gear . 442
weapons and kit . 55
weapons and men . 330
weapons and oil . 41
weapons and ran . 221
weapons and run . 84
weapons and war . 425
weapons are for . 44
weapons are not . 86
weapons are real . 50
weapons did not . 44
weapons each year . 103
weapons for him . 144
weapons for them . 588
weapons for use . 66
weapons for war . 413
weapons for you . 107
weapons per year . 230
weapons she had . 74
weapons than men . 52
weapons than that . 54
weapons they are . 62
weapons they had . 724
weapons they use . 282
weapons with her . 41
weapons with him . 634
weapons with them . 1895
weapons with you . 248
weapons you can . 41
wear all day . 337
wear and age . 590
wear and aging . 145
wear and heat . 150
wear and say . 44
wear and tear ! 114357
wear and use . 1254
wear and why . 90
wear any rings . 76
wear but one . 222
wear each day . 826
wear for her . 41
wear for him . 288
wear for men . 323
wear for you . 125
wear her hat . 83
wear her out . 1711
wear her own . 102
wear him out ! 2027
wear his cap . 68
wear his ears . 199
wear his hat . 911
wear his head ? 48
wear his own . 73
wear his sting ? 152
wear may not . 95
wear not now . 87
wear one day . 177
wear one now . 140
wear one out . 377
wear one too . 377
wear out both . 107
wear out too . 115
wear that cap . 53
wear that day . 1689
wear that hat ! 702
wear that one . 488
wear that tie . 104
wear them all ! 416
wear them both . 102
wear them for . 45
wear them long . 96
wear them now . 1267
wear them out ! 7096
wear them then . 40
wear them too ! 338
wear them with . 118
wear them yet . 103
wear this cap . 176
wear this day . 40
wear this hat . 340
wear this one . 972
wear this year . 157
wear with age . 54
wear with them . 822
wear with use . 161
wear you out ! 6435
wearied him out . 56
wearied them out . 48
wearied with him . 94
wearied with them . 90
wearieth him not . 84
weariness and age . 163
weariness and death . 292
weariness and fear . 684
wearing all day . 335
wearing and doing . 93
wearing any rings . 102
wearing for him . 51
wearing her bra . 73
wearing her cap . 41
wearing her hat . 814
wearing her out . 882
wearing her wig . 87
wearing him out . 1397
wearing him thin . 42
wearing his cap . 324
wearing his gun . 202
wearing his hat . 1137
wearing his own . 49
wearing his tie . 70
wearing his wig . 86
wearing off now . 111
wearing one now . 130
wearing one shoe . 139
wearing one too . 92
wearing out too . 46
wearing riot gear . 68
wearing that day . 1141
wearing that for ? 116
wearing that hat . 335
wearing that one . 43
wearing that year . 119
wearing them now . 507
wearing them out . 904
wearing them too . 160
wearing thin now . 46
wearing this hat . 177
wearing this one . 201
wearing this year . 260
wearing with them . 44
wearing you out . 755
wearisome and long . 117
wearisome and sad . 50
wears her hat . 49
wears her out . 264
wears him out . 377
wears his cap . 45
wears his hat . 330
wears one out . 221
wears out him . 55
wears them now . 43
wears them out . 684
wears you out . 1074
weary all day . 46
weary and die . 47
weary and hot . 87
weary and ill . 243
weary and long . 109
weary and low . 228
weary and old . 337
weary and sad . 1030
weary and weak . 327
weary for that . 44
weary him out . 54
weary old age . 76
weary old man . 322
weary old men . 62
weary she was ! 245
weary them out . 80
weary with age . 104
weary you are . 40
wearying for bed . 47
wearying for you . 178
weather all day . 1382
weather all year . 347
weather and age . 318
weather and all . 670
weather and bad . 555
weather and dry . 86
weather and fog . 257
weather and heat . 180
weather and hot . 64
weather and ice . 278
weather and man . 105
weather and mud . 43
weather and seas . 139
weather and sun . 265
weather and use . 115
weather and war . 248
weather and wear . 317
weather being bad . 157
weather being hot . 120
weather did not . 64
weather does not . 57
weather each day . 306
weather each year . 209
weather eye out . 117
weather for him . 88
weather for long . 106
weather for that . 84
weather for them . 120
weather for you ! 305
weather got bad . 220
weather got hot . 66
weather than this . 278
weather that day . 929
weather that year . 241
weather they bring . 61
weather this day . 189
weather this one . 173
weather this year . 521
weather too bad . 106
weather too hot . 135
weather too long . 90
weather was bad . 4928
weather was doing . 179
weather was dry . 586
weather was fit . 76
weather was hot . 1960
weather was near . 45
weather was not . 119
weather was raw . 57
weather was wet . 321
weather with her . 94
weather with him . 429
weather with them . 321
weather with you . 502
weathering and aging . 114
weathering and wear . 145
weave and dye . 138
weave and sew . 356
weave for him . 333
weave for them . 282
weave for you . 170
