wag backward and forward 59
was prepared for himself 60
was prepared for instant 199
was prepared for investing 45
was prepared for launching 77
was prepared for marriage 109
was prepared for members 40
was prepared for national 44
was prepared for popular 42
was prepared for private 94
was prepared for receiving 130
was prepared for recording 55
was prepared for removal 44
was prepared for schools 70
was prepared for service 279
was prepared for several 79
was prepared for storage 57
was prepared for success 70
was prepared for surgery 659
was prepared for teachers 70
was prepared for trouble 444
was prepared for violence 71
was prepared with answers 45
was prepared with extreme 75
was prepared with respect 43
was prepared with several 97
was prepared with support 425
was prepared with unusual 96
was presenting her husband 46
was presumed that because 45
was pretending that everything 51
was prettier than herself 82
was probable and natural 69
was probable that charles 131
was probable that general 53
was probable that germany 53
was probable that napoleon 64
was probable that several 70
was probably being carried 66
was probably being foolish 52
was probably being watched 473
was probably being written 54
was probably due chiefly 259
was probably due largely 617
was probably far happier 55
was probably far inferior 63
was probably far removed 44
was probably far smaller 45
was probably far superior 68
was probably for similar 56
was probably her biggest 63
was probably her closest 63
was probably her greatest 168
was probably her husband 346
was probably his ability 64
was probably his ambition 42
was probably his attempt 75
was probably his biggest 122
was probably his closest 233
was probably his concern 45
was probably his decision 44
was probably his earliest 247
was probably his failure 54
was probably his general 42
was probably his greatest 927
was probably his increasing 41
was probably his marriage 81
was probably his natural 108
was probably his primary 56
was probably his sincere 50
was probably his success 49
was probably his superior 173
was probably ill advised 162
was probably its earliest 45
was probably its founder 44
was probably its greatest 222
was probably its primary 47
was probably its purpose 48
was probably long overdue 123
was probably low because 147
was probably mad because 61
was probably not adopted 69
was probably not against 55
was probably not allowed 201
was probably not altered 54
was probably not applied 93
was probably not because 398
was probably not brought 107
was probably not capable 195
was probably not carried 269
was probably not certain 52
was probably not closely 55
was probably not correct 463
was probably not covered 70
was probably not derived 173
was probably not equaled 51
was probably not erected 147
was probably not evident 44
was probably not exactly 197
was probably not expecting 77
was probably not exposed 44
was probably not extreme 41
was probably not familiar 383
was probably not feasible 219
was probably not finally 52
was probably not founded 100
was probably not general 68
was probably not genuine 43
was probably not helpful 51
was probably not himself 129
was probably not illegal 54
was probably not inferior 368
was probably not invited 45
was probably not legally 47
was probably not limited 178
was probably not married 70
was probably not matched 45
was probably not mediated 44
was probably not natural 45
was probably not noticed 78
was probably not opposed 69
was probably not painted 122
was probably not peculiar 53
was probably not perfect 48
was probably not planned 129
was probably not popular 70
was probably not present 1408
was probably not printed 138
was probably not realized 180
was probably not reduced 91
was probably not referring 163
was probably not related 461
was probably not reliable 49
was probably not settled 67
was probably not sincere 46
was probably not started 43
was probably not strongly 54
was probably not subject 50
was probably not suffering 40
was probably not totally 110
was probably not typical 277
was probably not unaware 250
was probably not unhappy 92
was probably not uniform 123
was probably not unknown 419
was probably not unmixed 79
was probably not unusual 457
was probably not unwilling 205
was probably not visible 109
was probably not written 1773
was probably one hundred 421
was probably one thousand 55
was probably our biggest 86
was probably our greatest 82
was probably put forward 507
was probably put together 658
